,bagfile_2020-11-21-19-34-25_x,bagfile_2020-11-21-19-34-25_y,bagfile_2020-11-21-19-34-25_z
0,8.680444786922566,-23.92563237516358,0.09796110123607008
1,8.680551944467071,-23.925688333726747,0.09779550976385401
2,8.680659086804118,-23.92574505350666,0.09778686859357044
3,8.68076622875216,-23.92580177357648,0.09762132750141501
4,8.68087317543052,-23.9258592708095,0.0976127355616659
5,8.680980714086244,-23.925917056630304,0.09754951154942419
6,8.681088071135944,-23.925975297223662,0.0975409623687202
7,8.681195345363909,-23.92603372019322,0.09747668893211608
8,8.681302454170233,-23.92609245490208,0.09746820289668465
9,8.68140948919118,-23.926151302181967,0.09740287787565537
10,8.681516375148163,-23.92621031954641,0.0973944757116633
11,8.681622694981598,-23.926269342754793,0.09738385570007638
12,8.681728903499998,-23.926328484032446,0.09737558392690951
13,8.68183499816909,-23.92638778130002,0.09736504809057205
14,8.681940969605016,-23.92644728124084,0.0973569059512426
15,8.682046815779561,-23.926507018078198,0.09734645211573652
16,8.68215228812214,-23.926566859605575,0.09722942012618958
17,8.68225749750732,-23.92662722355976,0.09721908243117687
18,8.682362651503679,-23.926687692578906,0.0971000359487972
19,8.682467462337671,-23.926748789268494,0.09708985443774477
20,8.68257220691184,-23.92681000352466,0.09696879102720646
21,8.682676529039613,-23.926871949024267,0.09695880582015133
22,8.682780775765844,-23.92693402227051,0.09683572224934409
23,8.68288504205258,-23.926997081234166,0.09687574997345676
24,8.682989308884634,-23.927060140626384,0.09675888134938836
25,8.683093289000677,-23.92712421467252,0.09680003407745935
26,8.683197269572387,-23.927188289152813,0.09668429047451325
27,8.683301252481126,-23.92725341928511,0.09672654557181425
28,8.683405235947184,-23.927318549861464,0.09661190451136509
29,8.683509503988986,-23.92738477410351,0.09665523966331335
30,8.68361377268627,-23.927450998798232,0.0965416788095402
31,8.683718500265414,-23.92751819530542,0.09652729193996593
32,8.68382331594847,-23.927585570606038,0.09641162695993248
33,8.683928493397332,-23.92765368495617,0.09639715523636154
34,8.684033735897533,-23.927721933343467,0.09627938620529837
