,bagfile_2020-11-21-18-32-28_x,bagfile_2020-11-21-18-32-28_y,bagfile_2020-11-21-18-32-28_z
0,9.05823140648313,-17.873300919084894,4.0886433306716405
1,9.058136681016881,-17.87347576346496,4.088512554733085
2,9.058042495427129,-17.873643843557605,4.088538693699541
3,9.057948310459638,-17.873811921493136,4.088407867577073
4,9.057854870854115,-17.873972980621282,4.088433531723295
5,9.057761432502218,-17.87413403780431,4.088302232180385
6,9.057668924486004,-17.87428788308543,4.0883278508764
7,9.057576417674863,-17.874441726486378,4.088196505551815
8,9.057485103495985,-17.874588176695756,4.088222077997955
9,9.057393790501328,-17.874734625083736,4.088090686213353
10,9.057303924012643,-17.87487351710494,4.088116211700807
11,9.057215404541946,-17.87500990936644,4.088079846123385
12,9.057127938169316,-17.875141135659042,4.0881054358756055
13,9.057040905183687,-17.875270214061832,4.088067913262246
14,9.056954846217387,-17.875394415900786,4.088093594558951
15,9.0568682521528,-17.875518674631728,4.087962834618493
16,9.056783129816713,-17.875636376712514,4.0879883412673825
17,9.056698008160387,-17.875754077156703,4.087856913378916
18,9.056614646974886,-17.875865517444804,4.08788226124391
19,9.056531286539245,-17.87597695612226,4.087750677066836
20,9.056449962815242,-17.876082446095797,4.087775871844079
21,9.056368612186564,-17.876187470941762,4.087675948343563
22,9.056289131576262,-17.876287221183247,4.087700980689004
23,9.056209837152883,-17.876386413678688,4.087598415611207
24,9.056132269239741,-17.876480153440095,4.087623337361573
25,9.056054856332345,-17.876573371655716,4.08751813349399
26,9.055978232925515,-17.876663312062238,4.087417401531077
27,9.055902352918805,-17.876750435904974,4.0873096766152734
28,9.055827184896458,-17.876834655667412,4.087206564430666
29,9.055752595474239,-17.876916302095005,4.087096368438659
30,9.055678542695533,-17.876995301914107,4.086990927279696
31,9.055604906518862,-17.877071970262477,4.086878308354301
32,9.05553163432857,-17.87714624850027,4.086770588440621
33,9.055459555940075,-17.87721722166473,4.086743644677227
34,9.055387627368685,-17.877287169432854,4.086633611032212
35,9.05531625226074,-17.877353820108706,4.086606013638869
36,9.055245065219932,-17.87741948306066,4.086493679414149
37,9.055174572982066,-17.877481877447575,4.08646547498216
38,9.055104304026923,-17.877543322944714,4.086350852971046
39,9.055034868801044,-17.877601533313364,4.08632208782594
40,9.054964883237233,-17.87765975989618,4.086135628331095
41,9.05489591427682,-17.877713997550877,4.086106215424389
42,9.0548269453666,-17.877768234186373,4.085919884108114
43,9.054758706233846,-17.877818800750532,4.085889823647561
44,9.054690467073142,-17.87786936637277,4.085702846861573
45,9.054622678483664,-17.877916570064247,4.085672153884813
46,9.054554889786061,-17.877963772893203,4.08548454657125
47,9.054487118155027,-17.878007917130578,4.0854609735181935
48,9.054419345686902,-17.878052060570447,4.08528047384906
49,9.054351435773624,-17.878093117385337,4.08526205669411
50,9.054283525018695,-17.878134173402916,4.085086712932227
51,9.054215167634604,-17.87817217356985,4.085073348842448
52,9.054146809353325,-17.87821017295533,4.084903058455119
53,9.054077703506781,-17.878245151852017,4.084894646522146
54,9.054008596709258,-17.878280129983505,4.084729308631694
55,9.053938450020329,-17.87831212739124,4.084725749848969
56,9.053869040551223,-17.87834408469238,4.084565802038136
57,9.053798596398028,-17.87837306124824,4.084562662701611
58,9.053728152783146,-17.87840203651364,4.084402591366226
59,9.05365692438242,-17.87842789883614,4.084399873808745
60,9.053585696557668,-17.878453759868368,4.084240223874789
61,9.053513931384755,-17.878476389295745,4.084237919685374
62,9.05344216682366,-17.87849901743556,4.084078682835794
63,9.053370224577309,-17.878519532392847,4.083953568139455
64,9.053298111896204,-17.878538834331227,4.083791686155193
65,9.053225637531842,-17.878556304612502,4.083664664311532
66,9.053152882492332,-17.878572698050284,4.083500177134916
67,9.05307958769641,-17.878587459852387,4.083371301373911
68,9.053005906516852,-17.8786012785039,4.083204247120809
69,9.052931511356348,-17.87861366513776,4.083073569803685
70,9.052856571053267,-17.8786253451779,4.0828907785088075
71,9.052780810040503,-17.878635689447304,4.082758353545975
72,9.052704655287156,-17.878645409439134,4.082572805627488
73,9.05262774552223,-17.87865396642834,4.082438688903241
74,9.052550480376448,-17.878661993429855,4.082250419036893
75,9.052472526372595,-17.878669029620912,4.082114665855947
76,9.052394254618388,-17.87867562724931,4.0819237076204535
77,9.052314949747036,-17.878680988868467,4.081895660628022
78,9.052235644737193,-17.8786863502137,4.081710712355193
79,9.052155713475395,-17.87869070884529,4.081687992600029
80,9.052075782220367,-17.878695067287314,4.0815083732230715
81,9.051995535512779,-17.87869865838956,4.081490874584011
82,9.051915288928972,-17.878702249389555,4.081316477919129
83,9.051835030896514,-17.878705303734066,4.081304096130383
84,9.051754773105117,-17.87870835806411,4.081134817856342
85,9.051673902256505,-17.878711412994303,4.080807575172852
86,9.051593414422712,-17.87871440679813,4.080639382286489
87,9.051512926683117,-17.878717400251183,4.080314309228516
88,9.051433018379367,-17.878720817159913,4.080147158159079
89,9.051353110277809,-17.878724233981835,4.0798231297970045
90,9.051273973246644,-17.878728546153113,4.079656998529848
91,9.051194836526411,-17.878732858503938,4.0793339927217955
92,9.05111665637686,-17.878738525043254,4.079168859270027
93,9.051039115667905,-17.87874466314149,4.078933422061993
94,9.050962280508452,-17.878751996459542,4.078769255586972
95,9.05088568886872,-17.87875979484268,4.0785333671797614
96,9.050809699878684,-17.87876889334518,4.078370175993498
97,9.050733911387642,-17.87877848371195,4.07813381733057
98,9.050658622872952,-17.878789475559802,4.077971610576593
99,9.050583493645968,-17.878800982929896,4.077734762412734
100,9.050509230066872,-17.87881447504148,4.077659943079897
101,9.050434966775066,-17.87882796818806,4.07742824862668
102,9.050361132595961,-17.878843825207426,4.077356154556579
103,9.050287298544127,-17.878859683455733,4.077127187137107
104,9.050213783073742,-17.878878216800803,4.077057762136227
105,9.050140267674752,-17.878896751544332,4.076831465273567
106,9.050066962496041,-17.878918260069238,4.076764654141765
107,9.0499936573331,-17.878939770156386,4.0765409725341835
108,9.049920017651575,-17.87896238029877,4.0762647053013135
109,9.049846541907057,-17.87898723717027,4.076040494893651
110,9.049773193884215,-17.87901325037017,4.075762671594786
111,9.049700198786683,-17.879041702342025,4.075537962901353
112,9.049627944706915,-17.87907298125848,4.075391955131345
113,9.049555826076993,-17.879105223808537,4.075166738320619
114,9.049484031938478,-17.879140487528062,4.075021781094942
115,9.049412313786565,-17.879176748061813,4.074796036442266
116,9.049340746724715,-17.879216210310048,4.074652139159109
117,9.049269276321828,-17.87925747589755,4.074482397947206
118,9.04919776590758,-17.879301313208636,4.074339553841595
119,9.049126163990971,-17.87934700992592,4.074170337873452
120,9.049054345254012,-17.879395375429926,4.074028535927542
121,9.048982312335665,-17.87944565357851,4.0738598246147735
122,9.048909889376114,-17.87949869115874,4.073719054184687
123,9.048837133882037,-17.87955368902285,4.073550827130916
124,9.048763818917196,-17.879611530520513,4.0734110779224535
125,9.048690057519025,-17.87967137440876,4.073243314915125
126,9.048614485727075,-17.87973625781137,4.073237880270459
127,9.048538913353552,-17.879801143922208,4.0730755849138145
128,9.048462432547796,-17.87987119765465,4.073073730235713
129,9.0483859515333,-17.879941254176483,4.072915015569266
130,9.04830888434777,-17.880016645808663,4.072916667577253
131,9.048231817137884,-17.880092040318267,4.072761460225344
132,9.04815447936616,-17.88017292348462,4.0727665470069505
133,9.048076938807766,-17.880253974315064,4.072616941923175
134,9.047999324730203,-17.88034025488056,4.0726196167902735
135,9.047921710961642,-17.880426535644816,4.072465404364362
136,9.047844100851222,-17.88051770427125,4.072465760988686
137,9.047766677809767,-17.880612809982193,4.0725736480982695
138,9.047689248971032,-17.880708615333344,4.072571770949264
139,9.047611723702667,-17.880808299816977,4.072679574362879
140,9.04753417084834,-17.880908627474255,4.07267546350878
141,9.047456391350705,-17.881012717641646,4.072783227813724
142,9.047378565213993,-17.881117395632696,4.072776882266046
143,9.04730038353149,-17.88122571418355,4.0728846520909245
144,9.047222299835683,-17.88133401297423,4.07283534388197
145,9.04714360858436,-17.881446362427113,4.072942019205566
146,9.047064916374111,-17.88155871309384,4.0728918094675155
147,9.0469853718151,-17.88167498419391,4.072997408640507
148,9.046905826214727,-17.88179125641858,4.072946121481004
149,9.046825190370413,-17.88191131715201,4.073050666221372
150,9.046744553409068,-17.88203137892257,4.072998323370767
151,9.046662595827359,-17.882155093384366,4.0731018349014985
152,9.046580721984725,-17.88227873093226,4.073047308336796
153,9.0464975880012,-17.88240598685488,4.073147468015227
154,9.0464144538926,-17.88253324456191,4.073090752384117
155,9.046330391090208,-17.8826641964402,4.073187604238424
156,9.04624632832341,-17.88279515012973,4.073127581042939
157,9.046161657678974,-17.88292987887433,4.073221190709648
158,9.04607698722522,-17.88306460945708,4.0731579256094905
159,9.04599202338435,-17.883203187394532,4.073248357283635
160,9.045907059885067,-17.883341767191595,4.07318191441058
161,9.04582259200392,-17.88348437437498,4.073279025778472
162,9.045738124769663,-17.883626982878678,4.073219255158822
163,9.0456538688335,-17.883773430454145,4.073316020099777
164,9.04556961346391,-17.883919879237187,4.073255901345566
165,9.045485769318313,-17.884070178457574,4.073359400542881
166,9.045401924823016,-17.884220477900346,4.073306006684069
167,9.045318358166407,-17.88437425600702,4.0734116460767265
168,9.045234791115249,-17.884528034169175,4.0733603897643285
169,9.045151377139222,-17.88468501269565,4.073468127996373
170,9.045067962730307,-17.884841991156033,4.073418968520631
171,9.04498406514071,-17.88500042003791,4.073367868530713
172,9.044900123258806,-17.885160277939764,4.073317684526994
173,9.044816080889362,-17.885321507001297,4.073265541771733
174,9.044731878661485,-17.885484100312784,4.073214353576143
175,9.044647463833993,-17.88564800025236,4.07316118749301
176,9.044563168212061,-17.885814488906124,4.07327120445521
177,9.04447887276375,-17.885980977452498,4.0732243220116215
178,9.04439408426464,-17.88614983189706,4.073337017589951
179,9.044309295743286,-17.88631868614383,4.073292811889874
180,9.044224065136522,-17.886489671512756,4.073408133378376
181,9.044138834525755,-17.886660656597112,4.073366552043915
182,9.0440532123074,-17.886833539936916,4.0734844477082754
183,9.043967590102138,-17.887006422910698,4.073445439039718
184,9.043881626200193,-17.887180973578282,4.073565858104658
185,9.043795209932686,-17.887355486708618,4.073527954927389
186,9.043708347008026,-17.887531636033454,4.073650249499771
187,9.043621483531595,-17.88770778623958,4.073615655364846
188,9.043533926348376,-17.88788571470124,4.073739758988984
189,9.043446368514477,-17.8880636441001,4.073706974458658
190,9.043357874869105,-17.888243494821484,4.073832849974014
191,9.043269229067047,-17.888423483443102,4.0738040381032
192,9.043179389445601,-17.88860522373216,4.073928026694051
193,9.043089547974557,-17.888786962452997,4.073895099560302
194,9.042998193064584,-17.888970068623863,4.074017283122378
195,9.042906836279677,-17.88915317315065,4.073982548431058
196,9.042813665099134,-17.889337255028984,4.074102963234834
