,bagfile_2020-11-21-19-23-45_x,bagfile_2020-11-21-19-23-45_y,bagfile_2020-11-21-19-23-45_z
0,-16.588195694159126,-21.133606106942278,9.897526059114417
1,-16.58657856068795,-21.132523569724857,9.896684527476943
2,-16.58496311818203,-21.13143887894951,9.895908671607524
3,-16.583348380773273,-21.130353271951456,9.895071262695302
4,-16.581734527826242,-21.12926652690573,9.894191407628186
5,-16.58012207487456,-21.128177841703216,9.893358039230067
6,-16.578510369284807,-21.127088072119204,9.892481300326475
7,-16.576899946862255,-21.125996351901758,9.891651909925525
8,-16.575290198115987,-21.12490355596365,9.890778207028562
9,-16.573681615598456,-21.123808802029043,9.889952733832047
10,-16.572074308795454,-21.122712064954417,9.889135987575463
11,-16.57046781856826,-21.12161377026237,9.88831433365201
12,-16.568862214382346,-21.12051366486971,9.887501503486964
13,-16.56725741775386,-21.11941179922733,9.88668358966695
14,-16.565653498148507,-21.118307902955515,9.885874600050952
15,-16.564050375632032,-21.117202052618108,9.885060348957989
16,-16.562448119427156,-21.11609396074656,9.88425512593741
17,-16.560846648334138,-21.11498373007914,9.883444461736612
18,-16.559246031211377,-21.113871056165845,9.882642932917129
19,-16.557646385906523,-21.11275480682754,9.881937952492644
20,-16.55604708409792,-21.111637558763125,9.881140049355226
21,-16.554449214645956,-21.11051625890003,9.880440534494172
22,-16.55285170933664,-21.109393955494607,9.879646149662143
23,-16.55125577239351,-21.108267430854863,9.878952028839807
24,-16.549660216671775,-21.107139903314497,9.878161055980673
25,-16.548066361748,-21.106007993549678,9.877472259784945
26,-16.546472901713383,-21.104875086692225,9.87668459398152
27,-16.54487981992183,-21.10374123678523,9.875786998254476
28,-16.54328868081577,-21.102602792731588,9.875002617898897
29,-16.541697872343157,-21.1014636024549,9.874106073489735
30,-16.540109118633456,-21.100319979432573,9.873324958863263
31,-16.538520693327634,-21.09917567950272,9.872429401004979
32,-16.53693443084916,-21.098027114190533,9.871651533378495
33,-16.535348491742482,-21.09687793909471,9.87075689766145
34,-16.533765376691203,-21.095723839600208,9.87002571927692
35,-16.53218226433579,-21.09456973571831,9.869137802951306
36,-16.530601912685327,-21.0934108513003,9.868412723063974
37,-16.529021511633832,-21.092252041615943,9.867530965722555
38,-16.527443838475545,-21.091088559492405,9.86681204412364
39,-16.52586616573465,-21.089925076437797,9.865936211021648
40,-16.524291020318948,-21.08875718400352,9.865223219063285
41,-16.52271587525775,-21.087589290725933,9.864353315805204
42,-16.521140986287687,-21.086420667174185,9.863418722069577
43,-16.519567784370363,-21.085249119881485,9.862552940780338
44,-16.51799527956897,-21.08407639597435,9.861621105777695
45,-16.516424557557816,-21.08290073846047,9.860759391287248
46,-16.51485455493943,-21.081723926060008,9.85983023442952
47,-16.513286427184436,-21.08054417468379,9.858972533065076
48,-16.511721164527476,-21.079360223578707,9.858279336243728
49,-16.510155901686087,-21.078176270212516,9.857429214426231
50,-16.50859313292755,-21.076987934806006,9.856741918340562
51,-16.507030363867642,-21.07579959719331,9.855897694907503
52,-16.505469904771104,-21.07460661467029,9.855216295179966
53,-16.503909445326432,-21.073413629963962,9.854377966371466
54,-16.50235111241866,-21.072215751531875,9.853702459155363
55,-16.50079277385652,-21.071017812780358,9.85286908205605
56,-16.499236504188104,-21.069814783003526,9.85219853536903
57,-16.49768023522873,-21.06861175132621,9.851371068538828
58,-16.496126096629425,-21.06740348132989,9.850706429820072
59,-16.494571958742277,-21.06619520942971,9.849884870833131
60,-16.49302000783474,-21.06498156454773,9.849226137543814
61,-16.491468057641452,-21.063767917761094,9.848410483891636
62,-16.489918346214466,-21.06254877591434,9.84775765370774
63,-16.488369228635772,-21.061328624885157,9.84698297290614
64,-16.486822122208928,-21.06010349471626,9.846336334507946
65,-16.48527524522779,-21.058877790990756,9.84556531989565
