,bagfile_2020-11-21-19-41-55_x,bagfile_2020-11-21-19-41-55_y,bagfile_2020-11-21-19-41-55_z
0,3.7094884953356058,-23.8115236056532,6.041927479194075
1,3.7090900610646336,-23.809604443652102,6.042897369199632
2,3.7086916255194216,-23.807685281071898,6.043710336139075
3,3.708291565618706,-23.805764659390547,6.044684959309751
4,3.707891504562577,-23.80384403708415,6.045502658763351
5,3.7074911147466425,-23.801922457604874,6.046336912019328
6,3.7070899633469923,-23.800000125878686,6.047156051193313
7,3.7066879359662095,-23.7980767817579,6.047992046258953
8,3.706285242099391,-23.79615254021341,6.048812589459953
9,3.705881784795433,-23.794227106753194,6.049650297809708
10,3.7054777543374016,-23.7923006365675,6.050472210286948
11,3.705072732020013,-23.790372730701492,6.051320117413858
12,3.7046672540223855,-23.788443812247806,6.052143411257809
13,3.70426119960771,-23.786513521921457,6.05299319399253
14,3.7038547703079447,-23.784582268588284,6.0538178329063905
15,3.7034478721656696,-23.782649703677304,6.054669465040426
16,3.7030406779216762,-23.78071622580074,6.055495412648415
17,3.702633121077663,-23.77878149790782,6.056348868675242
18,3.702225575922959,-23.776844850345686,6.057325213514047
19,3.70181796382658,-23.774907962759936,6.058180376853261
20,3.701409773001244,-23.77296916266872,6.059160857328739
21,3.7010015075448424,-23.771030133832742,6.060017644989607
22,3.7005925549040217,-23.76908913079019,6.061002228650888
23,3.700183522313961,-23.76714791199819,6.061860558587574
24,3.6997736944773543,-23.765204661304246,6.062849214629643
25,3.699363783597365,-23.763261209481755,6.063709005451179
26,3.6989530895970555,-23.761316724228827,6.064562082984682
27,3.6985418549510505,-23.759371084795635,6.065423331554136
28,3.698130105763606,-23.757424427080366,6.066277703557235
29,3.6977177649235884,-23.755476682109027,6.067140384684337
30,3.697304865032712,-23.753527981832683,6.067996023001815
31,3.6968913242223325,-23.751578261847907,6.068860111851353
32,3.696477181738749,-23.749627649815757,6.069716988819906
33,3.696062350955106,-23.747676086091747,6.070582461100843
34,3.695646332093613,-23.74572272546159,6.0716076231270995
35,3.6952303128717894,-23.743769364345738,6.0724758703082085
36,3.6948129142678994,-23.741814346753813,6.07350546675063
37,3.6943955152435595,-23.73985932871923,6.074378149047881
38,3.6939767258913476,-23.737902762377583,6.075412091574178
39,3.6935579361165463,-23.7359461956257,6.07628912073448
40,3.693137746781036,-23.733988189251637,6.077327322751963
41,3.692717557021239,-23.73203018250018,6.0782086121770265
42,3.692295549075378,-23.73007098797586,6.079253767991332
43,3.691873541396873,-23.7281117924123,6.080142000062681
44,3.691450353945715,-23.726151058892178,6.081191435552277
45,3.6910271669430874,-23.724190324263862,6.082083946382245
46,3.690603139809146,-23.722228841272592,6.082970324401768
47,3.690178625179517,-23.72026645894876,6.083863885211009
48,3.6897536692353676,-23.71830324799554,6.084751169550888
49,3.689328239117579,-23.71633913092397,6.085645762567121
50,3.6889019507342504,-23.714373217864253,6.08670291698962
51,3.688475661577709,-23.71240730448603,6.087603155970842
52,3.688048261036037,-23.7104397647442,6.0886647733973405
53,3.6876208596560134,-23.708472224732258,6.089569476171653
54,3.6871921488598396,-23.706503192016932,6.090635467397981
55,3.686763437177642,-23.70453415906908,6.091544544614036
56,3.6863332259405084,-23.702563766312917,6.092614822140349
57,3.6859035643121434,-23.700593227203843,6.093528100585801
58,3.6854723368940503,-23.698621444620006,6.09460193198788
59,3.6850411090760127,-23.69664966176296,6.0955188519484995
60,3.684608360091058,-23.694676732257555,6.096596164834878
61,3.684175610720345,-23.692703802508717,6.097516567036511
62,3.6837413855678367,-23.6907298224222,6.098597292103745
63,3.683307160044107,-23.688755842122106,6.099521107230079
64,3.682871505029643,-23.686780907493834,6.10060517653382
65,3.682435302017633,-23.68480583938006,6.101590045023369
66,3.6819977876214907,-23.68283020423334,6.1026774579328364
67,3.681559957431018,-23.68085448449204,6.103663618381788
68,3.681120490469673,-23.678878539521918,6.104754349113608
69,3.680680655914686,-23.676902583401745,6.105741737346545
70,3.6802388645128827,-23.674926741328164,6.106835760711592
71,3.679796661079801,-23.672950954443085,6.1078243133413705
72,3.6793526791615325,-23.670975549054923,6.108935228291181
73,3.6789083690707773,-23.669000208576257,6.109924837828139
74,3.678461300255251,-23.667025414539356,6.111039224839909
75,3.67801388526492,-23.66505068895925,6.112029823110367
76,3.6775649407149618,-23.663076257830244,6.1129712202547
77,3.677113750446939,-23.66110231086321,6.11396281601527
78,3.676661418868659,-23.659128630199046,6.114904212578435
79,3.6762068947957114,-23.657155500302828,6.11589680609677
80,3.6757512733192605,-23.65518266620531,6.116838182475688
81,3.6752935149483856,-23.65321044764418,6.117831774387786
82,3.674834703646898,-23.651238552416416,6.118773110948696
83,3.674374416559985,-23.64926708757838,6.119674573081888
84,3.6739122477891946,-23.64729632335409,6.120615899679199
85,3.673449005598436,-23.645326011215282,6.121516559643619
86,3.6729840051449614,-23.64335653044017,6.122457893045942
87,3.672518015390306,-23.641387572028616,6.12335775141865
88,3.6720495544194587,-23.639420196799428,6.124421969106756
89,3.6715810927221306,-23.637452821659615,6.125329281436282
90,3.67111003516667,-23.63548684022617,6.126397234613308
91,3.670638976867857,-23.633520858813156,6.12730828101925
92,3.6701653458737495,-23.63155613188908,6.1283798954004345
93,3.66969171416222,-23.629591404937884,6.129294602178351
94,3.6692166860032907,-23.627627245240806,6.130214486379376
95,3.6687403990299217,-23.625663633230868,6.131129657152918
96,3.668262732176711,-23.623700617082847,6.132050099274369
97,3.667783736026679,-23.62173817086805,6.132965723060814
98,3.6673032852022187,-23.619776344132706,6.133886713979496
99,3.666821438769478,-23.617815107906768,6.13480277979703
100,3.666338067141374,-23.615854513072552,6.135724310605541
101,3.6658547908030026,-23.613893888315676,6.136488840822224
102,3.66536846477901,-23.611934546733607,6.137409727791561
103,3.6648821374955163,-23.60997520573601,6.138173714101724
104,3.664392676711879,-23.608017198708914,6.13909396755798
105,3.6639032146540136,-23.606059192276984,6.139857320460051
106,3.663410541714273,-23.604102567365125,6.1407769524995075
107,3.6629173630273946,-23.602146102616338,6.141575185874437
108,3.6624214419113548,-23.60019093522257,6.142494280095507
109,3.6619252095318964,-23.598235929137353,6.143289575976797
110,3.661426485853574,-23.596282333157856,6.1442081920435
111,3.6609275040151426,-23.594328897443607,6.145000560177133
112,3.6604261754595884,-23.592377193661772,6.145956913453713
113,3.659924845854639,-23.590425490247473,6.146756364096073
114,3.659420915409335,-23.588475409688055,6.147714806614723
115,3.65891698385761,-23.586525329447902,6.148516345344017
116,3.658410358363607,-23.584576795843645,6.1494768351107405
117,3.6579037317554026,-23.582628262525056,6.150280420421446
118,3.657394367778788,-23.58068115680891,6.151246129621872
119,3.656885003280244,-23.578734051667155,6.15205494253734
120,3.6563731106763018,-23.57678844073523,6.153022743593498
121,3.6558612176311143,-23.574842830397163,6.1538336489855565
122,3.655347046928217,-23.572898734984005,6.154803500807303
123,3.6548328758795363,-23.570954640167866,6.155616457356743
124,3.6543166750117906,-23.569012077780965,6.156588319573928
125,3.6538004738925376,-23.567069515992863,6.157403286881486
126,3.6532824877820405,-23.565128500978176,6.158377119828151
127,3.652764194715226,-23.563187879343236,6.159274881024503
128,3.6522446966873767,-23.561248382576416,6.160250663636114
129,3.651724803013636,-23.559309255305713,6.161148820917851
130,3.651203763069626,-23.55737119873435,6.16212654507982
131,3.650682357256885,-23.555433483959217,6.163025059133546
132,3.6501598642961968,-23.553496784666955,6.164004717683404
133,3.6496370343694076,-23.551560400066144,6.164903549344541
134,3.6491129772172886,-23.549625148484292,6.165935728161545
135,3.6485888259056067,-23.54768999285248,6.166834835056739
136,3.6480636145413228,-23.545756013549465,6.167869941663064
137,3.647538333780599,-23.543822119521796,6.168769265344085
138,3.6470121769547528,-23.54188941431314,6.169807295495475
139,3.646485385631769,-23.539956820215593,6.170687405317187
140,3.645957931088844,-23.538025615598205,6.17172820058384
141,3.645430476420595,-23.536094411689724,6.17261211337022
142,3.6449027078408727,-23.534164809615657,6.173655597633268
143,3.644374939299112,-23.532235208358177,6.174542201010083
144,3.6438471963037364,-23.53030741783376,6.1755883196199814
145,3.6433194535082984,-23.52837962823255,6.176477558875631
146,3.642792067829159,-23.526453849957722,6.177526258033048
147,3.6422646210832013,-23.524528147937264,6.178419079445373
148,3.6417375782657553,-23.522604543329845,6.1794643544506345
149,3.6412105351278146,-23.5206809396734,6.180352739548212
150,3.6406836930160194,-23.518759507537737,6.181394678224305
151,3.6401568505059223,-23.5168380763686,6.182279726899073
152,3.639630009752318,-23.514918878037673,6.183318395566117
153,3.6391031685254553,-23.512999680683315,6.184200174066748
154,3.6385761218620827,-23.511082790250796,6.18524396196045
155,3.6380490753738557,-23.509165900955704,6.186130870245018
156,3.637522149672885,-23.507251447352658,6.187172908153424
157,3.6369952242988695,-23.505336994950653,6.188058067441327
158,3.636468725879645,-23.50342510749237,6.189098389318505
159,3.6359422279324716,-23.501513221297508,6.189981833517504
160,3.63541645566282,-23.499604021618005,6.191020472491329
161,3.634890684007325,-23.497694823260016,6.191902234654094
162,3.634366101078596,-23.49578726522674,6.192823664102131
163,3.633841886485361,-23.493880732961095,6.193700725787218
164,3.6333183192043945,-23.491976025535767,6.194618332577188
165,3.6327951191855576,-23.49007236538828,6.195490770231975
166,3.6322725716099185,-23.488170587165826,6.196404646487768
167,3.6317503893666756,-23.48626987463785,6.197272534885141
168,3.631228863081536,-23.484371097281578,6.198182771215249
169,3.630707464531846,-23.48247420516927,6.199109344757474
170,3.630186485048096,-23.480578603608645,6.200015971203438
171,3.629665998376968,-23.47868457060527,6.200939328714346
172,3.6291458692075174,-23.47679171878448,6.2018424079204255
173,3.62862615732553,-23.47490030406188,6.202762619566748
174,3.6281067425297326,-23.473009961950897,6.203662213265811
175,3.627587670514004,-23.471120925403117,6.204579348004752
176,3.6270688365515587,-23.469232853840314,6.20547551659086
177,3.626550089083451,-23.467345895715315,6.206387416754376
178,3.6260316044025362,-23.465459891759195,6.207280276475696
179,3.6255135112389234,-23.463575118433443,6.20818924683853
180,3.6249960716731433,-23.46169236001557,6.209219834936759
181,3.624478727885611,-23.45980985427753,6.210125920009267
182,3.623962305796722,-23.457929664938657,6.211156091355639
183,3.6234459920353763,-23.456049737063584,6.2120593026812045
184,3.6229307918730513,-23.454172403819697,6.213089112937736
185,3.622415708601358,-23.452295334789248,6.213989460800078
186,3.621902162412169,-23.450419722383646,6.214895532037849
187,3.621389232256068,-23.44854564992153,6.215793037482068
188,3.620876911933648,-23.446673323759033,6.216696435512968
189,3.620365087216974,-23.444802637721473,6.217591151941085
190,3.619853742226777,-23.442933808393324,6.218491932508357
191,3.6193431482281757,-23.441068826001057,6.219556929008674
192,3.618832554093312,-23.439203844420533,6.220465036833492
193,3.618322616373641,-23.43734236931278,6.221530824742173
194,3.6178126784727627,-23.43548089485296,6.222439721447987
195,3.617303254060294,-23.433622748660348,6.223506285895572
196,3.6167938294114235,-23.43176460302046,6.224415957591166
197,3.616284777063251,-23.429909605870282,6.225483283932659
198,3.615775724426901,-23.428054609180947,6.226393715987941
199,3.6152669048718113,-23.42620258002148,6.227461789814822
200,3.6147575410939763,-23.42435061611239,6.228371714588767
201,3.614248380034339,-23.422501566940657,6.229438767631486
202,3.6137392191419213,-23.42065251912538,6.230348939591789
203,3.6132303363955143,-23.418806451810234,6.231414966721327
204,3.6127214538488652,-23.41696038587216,6.232324112974744
